second_tier_authority,name,code,year,emissions_sector,emissions_sector_subsector,value,units
Scotland,Renfrewshire,S12000038,2009,Industry and Commercial,E Agriculture,6.331504345942187,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Domestic,F Domestic Electricity,170.06047106988768,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Domestic,G Domestic Gas,214.14743830100133,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Domestic,H Domestic Other Fuels,5.818452934489205,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Transport,I Road Transport A Roads,120.08966737869602,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Transport,J Road Transport Motorways,107.18331466509484,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Transport,K Road Transport Minor Roads,121.31957326581146,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Transport,L Diesel Railways,7.310828573772422,kilotonnes
Scotland,Renfrewshire,S12000038,2009,Transport,M Transport Other,15.443090957001655,kilotonnes
Scotland,Renfrewshire,S12000038,2009,LULUCF,N Lulucf Net Emissions Forest,-8.91890652313032,kilotonnes
Scotland,Renfrewshire,S12000038,2009,LULUCF,O Lulucf Net Emissions Cropland,30.874353798696934,kilotonnes
Scotland,Renfrewshire,S12000038,2009,LULUCF,P Lulucf Net Emissions Grassland,-16.253537833311707,kilotonnes
Scotland,Renfrewshire,S12000038,2009,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2009,LULUCF,R Lulucf Net Emissions Settlements,9.730827801505043,kilotonnes
Scotland,Renfrewshire,S12000038,2009,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Industry and Commercial,A Industry And Commercial Electricity,283.1709021870728,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Industry and Commercial,B Industry And Commercial Gas,133.05359582884225,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Industry and Commercial,C Large Industrial Installations,0.26455859112459235,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Industry and Commercial,D Industrial And Commercial Other Fuels,27.84803183458614,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Industry and Commercial,E Agriculture,6.429495320625035,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Domestic,F Domestic Electricity,170.68004223908775,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Domestic,G Domestic Gas,233.72166466303284,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Domestic,H Domestic Other Fuels,6.179611174512895,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Transport,I Road Transport A Roads,117.71405068511518,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Transport,J Road Transport Motorways,105.16124175051547,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Transport,K Road Transport Minor Roads,120.66300367992793,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Transport,L Diesel Railways,7.401316990761533,kilotonnes
Scotland,Renfrewshire,S12000038,2010,Transport,M Transport Other,15.008298052681793,kilotonnes
Scotland,Renfrewshire,S12000038,2010,LULUCF,N Lulucf Net Emissions Forest,-9.106096330072013,kilotonnes
Scotland,Renfrewshire,S12000038,2010,LULUCF,O Lulucf Net Emissions Cropland,30.338758700274123,kilotonnes
Scotland,Renfrewshire,S12000038,2010,LULUCF,P Lulucf Net Emissions Grassland,-16.49614591022065,kilotonnes
Scotland,Renfrewshire,S12000038,2010,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2010,LULUCF,R Lulucf Net Emissions Settlements,9.834824199222048,kilotonnes
Scotland,Renfrewshire,S12000038,2010,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Industry and Commercial,A Industry And Commercial Electricity,259.09302248759616,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Industry and Commercial,B Industry And Commercial Gas,109.77064890894586,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Industry and Commercial,C Large Industrial Installations,1.3553959111308944e-4,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Industry and Commercial,D Industrial And Commercial Other Fuels,23.931423206344327,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Industry and Commercial,E Agriculture,6.553813014572177,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Domestic,F Domestic Electricity,161.03449443493315,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Domestic,G Domestic Gas,195.0507122326844,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Domestic,H Domestic Other Fuels,5.5259558974920715,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Transport,I Road Transport A Roads,116.23806913612123,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Transport,J Road Transport Motorways,105.39691025516595,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Transport,K Road Transport Minor Roads,115.8989654450441,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Transport,L Diesel Railways,7.227892946551197,kilotonnes
Scotland,Renfrewshire,S12000038,2011,Transport,M Transport Other,15.434513955908292,kilotonnes
Scotland,Renfrewshire,S12000038,2011,LULUCF,N Lulucf Net Emissions Forest,-9.24207067641148,kilotonnes
Scotland,Renfrewshire,S12000038,2011,LULUCF,O Lulucf Net Emissions Cropland,29.864514351694133,kilotonnes
Scotland,Renfrewshire,S12000038,2011,LULUCF,P Lulucf Net Emissions Grassland,-17.139245435200657,kilotonnes
Scotland,Renfrewshire,S12000038,2011,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2011,LULUCF,R Lulucf Net Emissions Settlements,9.790059965611103,kilotonnes
Scotland,Renfrewshire,S12000038,2011,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Industry and Commercial,A Industry And Commercial Electricity,274.48436050058217,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Industry and Commercial,B Industry And Commercial Gas,126.5183167726655,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Industry and Commercial,C Large Industrial Installations,3.093041079036029e-4,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Industry and Commercial,D Industrial And Commercial Other Fuels,26.808151219920326,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Industry and Commercial,E Agriculture,6.5202384216693705,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Domestic,F Domestic Electricity,167.50404843496463,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Domestic,G Domestic Gas,210.61168298395452,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Domestic,H Domestic Other Fuels,5.349342629111945,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Transport,I Road Transport A Roads,114.63544271035218,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Transport,J Road Transport Motorways,104.37949309037577,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Transport,K Road Transport Minor Roads,111.5656498526145,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Transport,L Diesel Railways,7.2337061096878195,kilotonnes
Scotland,Renfrewshire,S12000038,2012,Transport,M Transport Other,15.299870834859167,kilotonnes
Scotland,Renfrewshire,S12000038,2012,LULUCF,N Lulucf Net Emissions Forest,-8.913182514586488,kilotonnes
Scotland,Renfrewshire,S12000038,2012,LULUCF,O Lulucf Net Emissions Cropland,29.440599498697818,kilotonnes
Scotland,Renfrewshire,S12000038,2012,LULUCF,P Lulucf Net Emissions Grassland,-17.371310067377078,kilotonnes
Scotland,Renfrewshire,S12000038,2012,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2012,LULUCF,R Lulucf Net Emissions Settlements,9.736874726669667,kilotonnes
Scotland,Renfrewshire,S12000038,2012,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Industry and Commercial,A Industry And Commercial Electricity,253.59536692594875,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Industry and Commercial,B Industry And Commercial Gas,124.6214326996067,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Industry and Commercial,D Industrial And Commercial Other Fuels,23.776317634009214,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Industry and Commercial,E Agriculture,6.410678032750442,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Domestic,F Domestic Electricity,152.00334816904584,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Domestic,G Domestic Gas,217.7313041414596,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Domestic,H Domestic Other Fuels,5.755513184305467,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Transport,I Road Transport A Roads,113.87898819312713,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Transport,J Road Transport Motorways,105.11657327673291,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Transport,K Road Transport Minor Roads,110.88028937524925,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Transport,L Diesel Railways,7.085318966288571,kilotonnes
Scotland,Renfrewshire,S12000038,2013,Transport,M Transport Other,15.792391398375676,kilotonnes
Scotland,Renfrewshire,S12000038,2013,LULUCF,N Lulucf Net Emissions Forest,-8.965944933995736,kilotonnes
Scotland,Renfrewshire,S12000038,2013,LULUCF,O Lulucf Net Emissions Cropland,28.94092108784846,kilotonnes
Scotland,Renfrewshire,S12000038,2013,LULUCF,P Lulucf Net Emissions Grassland,-17.5429741069304,kilotonnes
Scotland,Renfrewshire,S12000038,2013,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2013,LULUCF,R Lulucf Net Emissions Settlements,9.78702617650714,kilotonnes
Scotland,Renfrewshire,S12000038,2013,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Industry and Commercial,A Industry And Commercial Electricity,161.0893634662811,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Industry and Commercial,B Industry And Commercial Gas,93.26405695860768,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Industry and Commercial,D Industrial And Commercial Other Fuels,26.87712704282147,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Industry and Commercial,E Agriculture,7.030989328334594,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Domestic,F Domestic Electricity,127.19338240280615,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Domestic,G Domestic Gas,180.5544238490263,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Domestic,H Domestic Other Fuels,5.489292291408182,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Transport,I Road Transport A Roads,114.74785278451651,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Transport,J Road Transport Motorways,105.71195123936533,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Transport,K Road Transport Minor Roads,114.33322350127378,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Transport,L Diesel Railways,7.254733018557108,kilotonnes
Scotland,Renfrewshire,S12000038,2014,Transport,M Transport Other,16.365480941297925,kilotonnes
Scotland,Renfrewshire,S12000038,2014,LULUCF,N Lulucf Net Emissions Forest,-8.94851349176975,kilotonnes
Scotland,Renfrewshire,S12000038,2014,LULUCF,O Lulucf Net Emissions Cropland,28.555088026847343,kilotonnes
Scotland,Renfrewshire,S12000038,2014,LULUCF,P Lulucf Net Emissions Grassland,-17.79790874548236,kilotonnes
Scotland,Renfrewshire,S12000038,2014,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2014,LULUCF,R Lulucf Net Emissions Settlements,9.684865271345764,kilotonnes
Scotland,Renfrewshire,S12000038,2014,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Industry and Commercial,A Industry And Commercial Electricity,134.34742521067184,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Industry and Commercial,B Industry And Commercial Gas,98.26567968225562,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Industry and Commercial,D Industrial And Commercial Other Fuels,26.66196975548609,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Industry and Commercial,E Agriculture,6.752851661409808,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Domestic,F Domestic Electricity,107.28568675109959,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Domestic,G Domestic Gas,189.01972804127348,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Domestic,H Domestic Other Fuels,5.543331794401217,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Transport,I Road Transport A Roads,119.09148809526053,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Transport,J Road Transport Motorways,109.70658034611307,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Transport,K Road Transport Minor Roads,112.51414725814125,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Transport,L Diesel Railways,7.245661727901703,kilotonnes
Scotland,Renfrewshire,S12000038,2015,Transport,M Transport Other,17.168289124621822,kilotonnes
Scotland,Renfrewshire,S12000038,2015,LULUCF,N Lulucf Net Emissions Forest,-8.835220582722119,kilotonnes
Scotland,Renfrewshire,S12000038,2015,LULUCF,O Lulucf Net Emissions Cropland,28.138575869983136,kilotonnes
Scotland,Renfrewshire,S12000038,2015,LULUCF,P Lulucf Net Emissions Grassland,-18.05487685419028,kilotonnes
Scotland,Renfrewshire,S12000038,2015,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2015,LULUCF,R Lulucf Net Emissions Settlements,9.659568353887206,kilotonnes
Scotland,Renfrewshire,S12000038,2015,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Industry and Commercial,A Industry And Commercial Electricity,126.81867354473583,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Industry and Commercial,B Industry And Commercial Gas,103.00363235518098,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Industry and Commercial,D Industrial And Commercial Other Fuels,24.658675547443632,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Industry and Commercial,E Agriculture,7.18357350456142,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Domestic,F Domestic Electricity,83.96948455244657,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Domestic,G Domestic Gas,196.1158007746387,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Domestic,H Domestic Other Fuels,5.417018752339684,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Transport,I Road Transport A Roads,117.65090061712695,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Transport,J Road Transport Motorways,113.09382422720775,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Transport,K Road Transport Minor Roads,115.67952329145048,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Transport,L Diesel Railways,7.261029333763839,kilotonnes
Scotland,Renfrewshire,S12000038,2016,Transport,M Transport Other,18.322616912977715,kilotonnes
Scotland,Renfrewshire,S12000038,2016,LULUCF,N Lulucf Net Emissions Forest,-9.010314553750382,kilotonnes
Scotland,Renfrewshire,S12000038,2016,LULUCF,O Lulucf Net Emissions Cropland,27.726888663975,kilotonnes
Scotland,Renfrewshire,S12000038,2016,LULUCF,P Lulucf Net Emissions Grassland,-18.26737079308556,kilotonnes
Scotland,Renfrewshire,S12000038,2016,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2016,LULUCF,R Lulucf Net Emissions Settlements,9.929448862429577,kilotonnes
Scotland,Renfrewshire,S12000038,2016,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Industry and Commercial,A Industry And Commercial Electricity,112.49908507391109,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Industry and Commercial,B Industry And Commercial Gas,96.81117626698375,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Industry and Commercial,D Industrial And Commercial Other Fuels,26.25293272840655,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Industry and Commercial,E Agriculture,7.2514183151998415,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Domestic,F Domestic Electricity,72.16540381653212,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Domestic,G Domestic Gas,190.3456572624224,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Domestic,H Domestic Other Fuels,5.565683116779923,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Transport,I Road Transport A Roads,118.30588130634112,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Transport,J Road Transport Motorways,111.40025238655068,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Transport,K Road Transport Minor Roads,120.91824659886456,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Transport,L Diesel Railways,7.197809827937752,kilotonnes
Scotland,Renfrewshire,S12000038,2017,Transport,M Transport Other,18.899104309007758,kilotonnes
Scotland,Renfrewshire,S12000038,2017,LULUCF,N Lulucf Net Emissions Forest,-9.110763841878237,kilotonnes
Scotland,Renfrewshire,S12000038,2017,LULUCF,O Lulucf Net Emissions Cropland,27.442422066268072,kilotonnes
Scotland,Renfrewshire,S12000038,2017,LULUCF,P Lulucf Net Emissions Grassland,-18.64911518577554,kilotonnes
Scotland,Renfrewshire,S12000038,2017,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2017,LULUCF,R Lulucf Net Emissions Settlements,9.840749198948709,kilotonnes
Scotland,Renfrewshire,S12000038,2017,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Industry and Commercial,A Industry And Commercial Electricity,111.90475973451775,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Industry and Commercial,B Industry And Commercial Gas,100.12820152488956,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Industry and Commercial,C Large Industrial Installations,0,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Industry and Commercial,D Industrial And Commercial Other Fuels,25.83637122759366,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Industry and Commercial,E Agriculture,7.201981034307247,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Domestic,F Domestic Electricity,65.3432680577934,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Domestic,G Domestic Gas,198.25049365289493,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Domestic,H Domestic Other Fuels,5.57743601781675,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Transport,I Road Transport A Roads,120.37351891731137,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Transport,J Road Transport Motorways,107.68289390699493,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Transport,K Road Transport Minor Roads,124.06318796997517,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Transport,L Diesel Railways,6.799054865479476,kilotonnes
Scotland,Renfrewshire,S12000038,2018,Transport,M Transport Other,19.295462679599016,kilotonnes
Scotland,Renfrewshire,S12000038,2018,LULUCF,N Lulucf Net Emissions Forest,-9.149526406724492,kilotonnes
Scotland,Renfrewshire,S12000038,2018,LULUCF,O Lulucf Net Emissions Cropland,27.18417888593909,kilotonnes
Scotland,Renfrewshire,S12000038,2018,LULUCF,P Lulucf Net Emissions Grassland,-18.90250129698734,kilotonnes
Scotland,Renfrewshire,S12000038,2018,LULUCF,Q Lulucf Net Emissions Wetlands,0,kilotonnes
Scotland,Renfrewshire,S12000038,2018,LULUCF,R Lulucf Net Emissions Settlements,9.833626277970858,kilotonnes
Scotland,Renfrewshire,S12000038,2018,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Industry and Commercial,A Industry And Commercial Electricity,172.86831007179734,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Industry and Commercial,B Industry And Commercial Gas,74.61962331824463,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Industry and Commercial,C Large Industrial Installations,0.016433934703691516,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Industry and Commercial,D Industrial And Commercial Other Fuels,73.97991264918907,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Industry and Commercial,E Agriculture,106.0098109257939,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Domestic,F Domestic Electricity,158.50116059903888,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Domestic,G Domestic Gas,111.56745614186737,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Domestic,H Domestic Other Fuels,90.54980185236539,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Transport,I Road Transport A Roads,195.1343787048025,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Transport,K Road Transport Minor Roads,64.91993555208455,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Transport,L Diesel Railways,0.23113336736089296,kilotonnes
Scotland,Scottish Borders,S12000026,2005,Transport,M Transport Other,1.5357303542694116,kilotonnes
Scotland,Scottish Borders,S12000026,2005,LULUCF,N Lulucf Net Emissions Forest,-608.7302807063656,kilotonnes
Scotland,Scottish Borders,S12000026,2005,LULUCF,O Lulucf Net Emissions Cropland,468.4658261000054,kilotonnes
Scotland,Scottish Borders,S12000026,2005,LULUCF,P Lulucf Net Emissions Grassland,-184.17033327155005,kilotonnes
Scotland,Scottish Borders,S12000026,2005,LULUCF,Q Lulucf Net Emissions Wetlands,4.280375886171179,kilotonnes
Scotland,Scottish Borders,S12000026,2005,LULUCF,R Lulucf Net Emissions Settlements,110.20492063804615,kilotonnes
Scotland,Scottish Borders,S12000026,2005,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Industry and Commercial,A Industry And Commercial Electricity,181.068293973106,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Industry and Commercial,B Industry And Commercial Gas,68.83521928191968,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Industry and Commercial,C Large Industrial Installations,0.05780106629993795,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Industry and Commercial,D Industrial And Commercial Other Fuels,69.89630963866337,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Industry and Commercial,E Agriculture,105.10578571482523,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Domestic,F Domestic Electricity,161.86649145920384,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Domestic,G Domestic Gas,110.64338700011066,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Domestic,H Domestic Other Fuels,94.44581846476062,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Transport,I Road Transport A Roads,194.70869566193267,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Transport,K Road Transport Minor Roads,67.07746721001426,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Transport,L Diesel Railways,0.2273051284842157,kilotonnes
Scotland,Scottish Borders,S12000026,2006,Transport,M Transport Other,1.583227656516563,kilotonnes
Scotland,Scottish Borders,S12000026,2006,LULUCF,N Lulucf Net Emissions Forest,-613.1367573908615,kilotonnes
Scotland,Scottish Borders,S12000026,2006,LULUCF,O Lulucf Net Emissions Cropland,459.8837045563437,kilotonnes
Scotland,Scottish Borders,S12000026,2006,LULUCF,P Lulucf Net Emissions Grassland,-189.69246286501695,kilotonnes
Scotland,Scottish Borders,S12000026,2006,LULUCF,Q Lulucf Net Emissions Wetlands,5.510353182407636,kilotonnes
Scotland,Scottish Borders,S12000026,2006,LULUCF,R Lulucf Net Emissions Settlements,98.63617117169957,kilotonnes
Scotland,Scottish Borders,S12000026,2006,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Industry and Commercial,A Industry And Commercial Electricity,183.30614732331574,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Industry and Commercial,B Industry And Commercial Gas,62.0811797639144,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Industry and Commercial,C Large Industrial Installations,0.03070193767985311,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Industry and Commercial,D Industrial And Commercial Other Fuels,66.12997531428545,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Industry and Commercial,E Agriculture,126.56816233543769,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Domestic,F Domestic Electricity,162.8567869757547,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Domestic,G Domestic Gas,109.678866140884,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Domestic,H Domestic Other Fuels,85.67153175627024,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Transport,I Road Transport A Roads,194.60394101153173,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Transport,K Road Transport Minor Roads,70.54478065205467,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Transport,L Diesel Railways,0.2609846957520099,kilotonnes
Scotland,Scottish Borders,S12000026,2007,Transport,M Transport Other,1.5466902132814155,kilotonnes
Scotland,Scottish Borders,S12000026,2007,LULUCF,N Lulucf Net Emissions Forest,-609.6578020831278,kilotonnes
Scotland,Scottish Borders,S12000026,2007,LULUCF,O Lulucf Net Emissions Cropland,448.5428744900666,kilotonnes
Scotland,Scottish Borders,S12000026,2007,LULUCF,P Lulucf Net Emissions Grassland,-180.3026878524291,kilotonnes
Scotland,Scottish Borders,S12000026,2007,LULUCF,Q Lulucf Net Emissions Wetlands,1.7610924750079147,kilotonnes
Scotland,Scottish Borders,S12000026,2007,LULUCF,R Lulucf Net Emissions Settlements,103.54946384621017,kilotonnes
Scotland,Scottish Borders,S12000026,2007,LULUCF,S Lulucf Net Emissions Harvested Wood Products,0,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Industry and Commercial,A Industry And Commercial Electricity,168.44043831230428,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Industry and Commercial,B Industry And Commercial Gas,62.922398242723524,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Industry and Commercial,C Large Industrial Installations,0.02509673126757945,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Industry and Commercial,D Industrial And Commercial Other Fuels,61.34664226388715,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Industry and Commercial,E Agriculture,108.0509326906709,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Domestic,F Domestic Electricity,157.61309037347127,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Domestic,G Domestic Gas,113.57992376285064,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Domestic,H Domestic Other Fuels,92.51658108773381,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Transport,I Road Transport A Roads,184.13610374445454,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Transport,J Road Transport Motorways,0,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Transport,K Road Transport Minor Roads,70.91972893701538,kilotonnes
Scotland,Scottish Borders,S12000026,2008,Transport,L Diesel Railways,0.2618228677796212,kilotonnes
