name,code,year,emissions_sector,value,units
East Lothian,S12000010,2016,Domestic,177.84345392920227,kilotonnes
East Lothian,S12000010,2016,Transport,202.6582591822719,kilotonnes
East Lothian,S12000010,2016,LULUCF,27.692521943032222,kilotonnes
East Lothian,S12000010,2016,Grand,1118.0412916793844,kilotonnes
East Lothian,S12000010,2017,Industry And Commercial,754.0892882753061,kilotonnes
East Lothian,S12000010,2017,Domestic,168.59656923901372,kilotonnes
East Lothian,S12000010,2017,Transport,219.846309706712,kilotonnes
East Lothian,S12000010,2017,LULUCF,25.7100599336083,kilotonnes
East Lothian,S12000010,2017,Grand,1168.2422271546404,kilotonnes
East Lothian,S12000010,2018,Industry And Commercial,733.5546314778022,kilotonnes
East Lothian,S12000010,2018,Domestic,167.60321201220114,kilotonnes
East Lothian,S12000010,2018,Transport,217.66866629073385,kilotonnes
East Lothian,S12000010,2018,LULUCF,24.657594583701783,kilotonnes
East Lothian,S12000010,2018,Grand,1143.484104364439,kilotonnes
East Renfrewshire,S12000011,2005,Industry And Commercial,93.29587489877106,kilotonnes
East Renfrewshire,S12000011,2005,Domestic,255.9481292471867,kilotonnes
East Renfrewshire,S12000011,2005,Transport,209.68526035918848,kilotonnes
East Renfrewshire,S12000011,2005,LULUCF,15.250589045075639,kilotonnes
East Renfrewshire,S12000011,2005,Grand,574.1798535502219,kilotonnes
East Renfrewshire,S12000011,2006,Industry And Commercial,100.33885144751486,kilotonnes
East Renfrewshire,S12000011,2006,Domestic,252.40627017096426,kilotonnes
East Renfrewshire,S12000011,2006,Transport,192.69337796001813,kilotonnes
East Renfrewshire,S12000011,2006,LULUCF,13.822730621037659,kilotonnes
East Renfrewshire,S12000011,2006,Grand,559.2612301995349,kilotonnes
East Renfrewshire,S12000011,2007,Industry And Commercial,85.10140949588997,kilotonnes
East Renfrewshire,S12000011,2007,Domestic,245.146222410224,kilotonnes
East Renfrewshire,S12000011,2007,Transport,191.31644996644062,kilotonnes
East Renfrewshire,S12000011,2007,LULUCF,13.346735625895228,kilotonnes
East Renfrewshire,S12000011,2007,Grand,534.9108174984498,kilotonnes
East Renfrewshire,S12000011,2008,Industry And Commercial,79.66392837799172,kilotonnes
East Renfrewshire,S12000011,2008,Domestic,248.2491947419399,kilotonnes
East Renfrewshire,S12000011,2008,Transport,186.58419068975033,kilotonnes
East Renfrewshire,S12000011,2008,LULUCF,12.208589269807486,kilotonnes
East Renfrewshire,S12000011,2008,Grand,526.7059030794894,kilotonnes
East Renfrewshire,S12000011,2009,Industry And Commercial,88.03300442511521,kilotonnes
East Renfrewshire,S12000011,2009,Domestic,223.63003870774756,kilotonnes
East Renfrewshire,S12000011,2009,Transport,183.31646416239113,kilotonnes
East Renfrewshire,S12000011,2009,LULUCF,11.452211961854536,kilotonnes
East Renfrewshire,S12000011,2009,Grand,506.43171925710845,kilotonnes
East Renfrewshire,S12000011,2010,Industry And Commercial,92.77533830632149,kilotonnes
East Renfrewshire,S12000011,2010,Domestic,236.14160718681816,kilotonnes
East Renfrewshire,S12000011,2010,Transport,181.78138202414385,kilotonnes
East Renfrewshire,S12000011,2010,LULUCF,10.85639439397519,kilotonnes
East Renfrewshire,S12000011,2010,Grand,521.5547219112585,kilotonnes
East Renfrewshire,S12000011,2011,Industry And Commercial,85.32084945481117,kilotonnes
East Renfrewshire,S12000011,2011,Domestic,208.56693764841512,kilotonnes
East Renfrewshire,S12000011,2011,Transport,177.74165856621693,kilotonnes
East Renfrewshire,S12000011,2011,LULUCF,9.60420632552881,kilotonnes
East Renfrewshire,S12000011,2011,Grand,481.2336519949721,kilotonnes
East Renfrewshire,S12000011,2012,Industry And Commercial,67.50236246717111,kilotonnes
East Renfrewshire,S12000011,2012,Domestic,223.40893090226382,kilotonnes
East Renfrewshire,S12000011,2012,Transport,171.32714279774208,kilotonnes
East Renfrewshire,S12000011,2012,LULUCF,9.862135442567581,kilotonnes
East Renfrewshire,S12000011,2012,Grand,472.1005716097446,kilotonnes
East Renfrewshire,S12000011,2013,Industry And Commercial,64.4846213544532,kilotonnes
East Renfrewshire,S12000011,2013,Domestic,219.78617520984784,kilotonnes
East Renfrewshire,S12000011,2013,Transport,170.61835788106617,kilotonnes
East Renfrewshire,S12000011,2013,LULUCF,9.434948639583915,kilotonnes
East Renfrewshire,S12000011,2013,Grand,464.32410308495116,kilotonnes
East Renfrewshire,S12000011,2014,Industry And Commercial,57.41884344366969,kilotonnes
East Renfrewshire,S12000011,2014,Domestic,185.65198430420784,kilotonnes
East Renfrewshire,S12000011,2014,Transport,173.2946224051738,kilotonnes
East Renfrewshire,S12000011,2014,LULUCF,8.892491943186958,kilotonnes
East Renfrewshire,S12000011,2014,Grand,425.2579420962384,kilotonnes
East Renfrewshire,S12000011,2015,Industry And Commercial,54.67523261210778,kilotonnes
East Renfrewshire,S12000011,2015,Domestic,181.1926590110899,kilotonnes
East Renfrewshire,S12000011,2015,Transport,175.1884565811058,kilotonnes
East Renfrewshire,S12000011,2015,LULUCF,8.884382139938836,kilotonnes
East Renfrewshire,S12000011,2015,Grand,419.94073034424235,kilotonnes
East Renfrewshire,S12000011,2016,Industry And Commercial,51.5044314484155,kilotonnes
East Renfrewshire,S12000011,2016,Domestic,172.91203214097936,kilotonnes
East Renfrewshire,S12000011,2016,Transport,179.54109445567119,kilotonnes
East Renfrewshire,S12000011,2016,LULUCF,8.756405989783765,kilotonnes
East Renfrewshire,S12000011,2016,Grand,412.7139640348498,kilotonnes
East Renfrewshire,S12000011,2017,Industry And Commercial,48.44755998759676,kilotonnes
East Renfrewshire,S12000011,2017,Domestic,161.66251627090145,kilotonnes
East Renfrewshire,S12000011,2017,Transport,181.84303520198452,kilotonnes
East Renfrewshire,S12000011,2017,LULUCF,8.038913617462292,kilotonnes
East Renfrewshire,S12000011,2017,Grand,399.992025077945,kilotonnes
East Renfrewshire,S12000011,2018,Industry And Commercial,49.93097873243561,kilotonnes
East Renfrewshire,S12000011,2018,Domestic,161.29130232566536,kilotonnes
East Renfrewshire,S12000011,2018,Transport,181.51770814062422,kilotonnes
East Renfrewshire,S12000011,2018,LULUCF,7.67121388167404,kilotonnes
East Renfrewshire,S12000011,2018,Grand,400.4112030803992,kilotonnes
Falkirk,S12000014,2005,Industry And Commercial,2800.6649373301007,kilotonnes
Falkirk,S12000014,2005,Domestic,407.03453903192917,kilotonnes
Falkirk,S12000014,2005,Transport,369.6273815398553,kilotonnes
Falkirk,S12000014,2005,LULUCF,49.304060473490246,kilotonnes
Falkirk,S12000014,2005,Grand,3626.6309183753756,kilotonnes
Falkirk,S12000014,2006,Industry And Commercial,2570.5303492704825,kilotonnes
Falkirk,S12000014,2006,Domestic,406.0938990040746,kilotonnes
Falkirk,S12000014,2006,Transport,377.1131576533632,kilotonnes
Falkirk,S12000014,2006,LULUCF,51.76697545213402,kilotonnes
Falkirk,S12000014,2006,Grand,3405.5043813800544,kilotonnes
Falkirk,S12000014,2007,Industry And Commercial,2458.6401178859264,kilotonnes
Falkirk,S12000014,2007,Domestic,396.8196673624635,kilotonnes
Falkirk,S12000014,2007,Transport,386.26966968454303,kilotonnes
Falkirk,S12000014,2007,LULUCF,34.24532756328745,kilotonnes
Falkirk,S12000014,2007,Grand,3275.9747824962205,kilotonnes
Falkirk,S12000014,2008,Industry And Commercial,2253.280002396103,kilotonnes
Falkirk,S12000014,2008,Domestic,396.96474556356713,kilotonnes
Falkirk,S12000014,2008,Transport,372.9240456898499,kilotonnes
Falkirk,S12000014,2008,LULUCF,32.63910630083131,kilotonnes
Falkirk,S12000014,2008,Grand,3055.8078999503514,kilotonnes
Falkirk,S12000014,2009,Industry And Commercial,2467.6957335438387,kilotonnes
Falkirk,S12000014,2009,Domestic,360.8258784696153,kilotonnes
Falkirk,S12000014,2009,Transport,363.79484695726387,kilotonnes
Falkirk,S12000014,2009,LULUCF,35.873434509952304,kilotonnes
Falkirk,S12000014,2009,Grand,3228.189893480671,kilotonnes
Falkirk,S12000014,2010,Industry And Commercial,2162.7822525850456,kilotonnes
Falkirk,S12000014,2010,Domestic,384.74867723116853,kilotonnes
Falkirk,S12000014,2010,Transport,358.83283927816836,kilotonnes
Falkirk,S12000014,2010,LULUCF,31.162883730497253,kilotonnes
Falkirk,S12000014,2010,Grand,2937.52665282488,kilotonnes
Falkirk,S12000014,2011,Industry And Commercial,2264.2764625698433,kilotonnes
Falkirk,S12000014,2011,Domestic,339.3904856654126,kilotonnes
Falkirk,S12000014,2011,Transport,354.8193538940133,kilotonnes
Falkirk,S12000014,2011,LULUCF,26.072193082848557,kilotonnes
Falkirk,S12000014,2011,Grand,2984.558495212117,kilotonnes
Falkirk,S12000014,2012,Industry And Commercial,2077.0034780555484,kilotonnes
Falkirk,S12000014,2012,Domestic,360.6294476420006,kilotonnes
Falkirk,S12000014,2012,Transport,370.5838486803367,kilotonnes
Falkirk,S12000014,2012,LULUCF,20.85657063647396,kilotonnes
Falkirk,S12000014,2012,Grand,2829.0733450143593,kilotonnes
Falkirk,S12000014,2013,Industry And Commercial,2087.474455186446,kilotonnes
Falkirk,S12000014,2013,Domestic,352.2213128459248,kilotonnes
Falkirk,S12000014,2013,Transport,367.9356783422275,kilotonnes
Falkirk,S12000014,2013,LULUCF,27.886567560638497,kilotonnes
Falkirk,S12000014,2013,Grand,2835.5180139352365,kilotonnes
Falkirk,S12000014,2014,Industry And Commercial,1608.1755879259224,kilotonnes
Falkirk,S12000014,2014,Domestic,298.21336907012244,kilotonnes
Falkirk,S12000014,2014,Transport,378.55744148201455,kilotonnes
Falkirk,S12000014,2014,LULUCF,24.826221516504788,kilotonnes
Falkirk,S12000014,2014,Grand,2309.7726199945637,kilotonnes
Falkirk,S12000014,2015,Industry And Commercial,1586.4034164863988,kilotonnes
Falkirk,S12000014,2015,Domestic,288.58005078147323,kilotonnes
Falkirk,S12000014,2015,Transport,388.9669960368918,kilotonnes
Falkirk,S12000014,2015,LULUCF,22.669853676787064,kilotonnes
Falkirk,S12000014,2015,Grand,2286.6203169815512,kilotonnes
Falkirk,S12000014,2016,Industry And Commercial,1561.1750795260384,kilotonnes
Falkirk,S12000014,2016,Domestic,271.334924063931,kilotonnes
Falkirk,S12000014,2016,Transport,401.54602581695355,kilotonnes
Falkirk,S12000014,2016,LULUCF,21.584191016222533,kilotonnes
Falkirk,S12000014,2016,Grand,2255.640220423146,kilotonnes
Falkirk,S12000014,2017,Industry And Commercial,1696.893014271623,kilotonnes
Falkirk,S12000014,2017,Domestic,255.70641169084846,kilotonnes
Falkirk,S12000014,2017,Transport,405.07007476547045,kilotonnes
Falkirk,S12000014,2017,LULUCF,19.95566797385039,kilotonnes
Falkirk,S12000014,2017,Grand,2377.6251687017934,kilotonnes
Falkirk,S12000014,2018,Industry And Commercial,1724.5158802846684,kilotonnes
Falkirk,S12000014,2018,Domestic,253.6251539778917,kilotonnes
Falkirk,S12000014,2018,Transport,396.8377788728882,kilotonnes
Falkirk,S12000014,2018,LULUCF,18.974236743472076,kilotonnes
Falkirk,S12000014,2018,Grand,2393.9530498789204,kilotonnes
Fife,S12000047,2005,Industry And Commercial,2456.9777549294236,kilotonnes
Fife,S12000047,2005,Domestic,997.249344171664,kilotonnes
Fife,S12000047,2005,Transport,644.6999521146587,kilotonnes
Fife,S12000047,2005,LULUCF,136.79987473349635,kilotonnes
Fife,S12000047,2005,Grand,4235.726925949242,kilotonnes
Fife,S12000047,2006,Industry And Commercial,2679.433403807436,kilotonnes
Fife,S12000047,2006,Domestic,987.3990599294674,kilotonnes
Fife,S12000047,2006,Transport,649.1982114377487,kilotonnes
Fife,S12000047,2006,LULUCF,127.03180169043407,kilotonnes
Fife,S12000047,2006,Grand,4443.062476865086,kilotonnes
Fife,S12000047,2007,Industry And Commercial,2719.326797681392,kilotonnes
Fife,S12000047,2007,Domestic,967.6013186937773,kilotonnes
Fife,S12000047,2007,Transport,664.2241176707964,kilotonnes
Fife,S12000047,2007,LULUCF,119.76657252542108,kilotonnes
Fife,S12000047,2007,Grand,4470.918806571388,kilotonnes
Fife,S12000047,2008,Industry And Commercial,2666.37378795914,kilotonnes
Fife,S12000047,2008,Domestic,969.4449652077566,kilotonnes
Fife,S12000047,2008,Transport,637.1405410735877,kilotonnes
Fife,S12000047,2008,LULUCF,113.24351799822412,kilotonnes
Fife,S12000047,2008,Grand,4386.202812238709,kilotonnes
Fife,S12000047,2009,Industry And Commercial,2213.4508775498525,kilotonnes
Fife,S12000047,2009,Domestic,872.6844243579691,kilotonnes
Fife,S12000047,2009,Transport,620.5416062090566,kilotonnes
Fife,S12000047,2009,LULUCF,108.18592163576291,kilotonnes
Fife,S12000047,2009,Grand,3814.8628297526407,kilotonnes
Fife,S12000047,2010,Industry And Commercial,2651.378272110834,kilotonnes
Fife,S12000047,2010,Domestic,932.7939296950851,kilotonnes
Fife,S12000047,2010,Transport,612.7300052852951,kilotonnes
Fife,S12000047,2010,LULUCF,100.66942342786678,kilotonnes
Fife,S12000047,2010,Grand,4297.571630519081,kilotonnes
Fife,S12000047,2011,Industry And Commercial,2228.7848726165184,kilotonnes
Fife,S12000047,2011,Domestic,818.4590632606813,kilotonnes
Fife,S12000047,2011,Transport,599.464716752082,kilotonnes
Fife,S12000047,2011,LULUCF,91.2774506332778,kilotonnes
Fife,S12000047,2011,Grand,3737.9861032625604,kilotonnes
Fife,S12000047,2012,Industry And Commercial,2214.909380235407,kilotonnes
Fife,S12000047,2012,Domestic,875.3353117193902,kilotonnes
Fife,S12000047,2012,Transport,583.1940757249728,kilotonnes
Fife,S12000047,2012,LULUCF,87.526542138600007,kilotonnes
Fife,S12000047,2012,Grand,3760.9653098183694,kilotonnes
Fife,S12000047,2013,Industry And Commercial,1849.1951537893765,kilotonnes
Fife,S12000047,2013,Domestic,855.5569251474467,kilotonnes
Fife,S12000047,2013,Transport,580.573944309192,kilotonnes
Fife,S12000047,2013,LULUCF,80.43174127669731,kilotonnes
Fife,S12000047,2013,Grand,3365.7577645227125,kilotonnes
Fife,S12000047,2014,Industry And Commercial,1649.3687658088568,kilotonnes
Fife,S12000047,2014,Domestic,717.7526676523711,kilotonnes
Fife,S12000047,2014,Transport,590.0244997995308,kilotonnes
Fife,S12000047,2014,LULUCF,74.86526580985606,kilotonnes
Fife,S12000047,2014,Grand,3032.0111990706146,kilotonnes
Fife,S12000047,2015,Industry And Commercial,1590.9124246336992,kilotonnes
Fife,S12000047,2015,Domestic,698.6612091334108,kilotonnes
Fife,S12000047,2015,Transport,592.5692931783751,kilotonnes
Fife,S12000047,2015,LULUCF,68.79910424881322,kilotonnes
Fife,S12000047,2015,Grand,2950.9420311943,kilotonnes
Fife,S12000047,2016,Industry And Commercial,1587.0612686935374,kilotonnes
Fife,S12000047,2016,Domestic,663.4592171118586,kilotonnes
Fife,S12000047,2016,Transport,602.153779911486,kilotonnes
Fife,S12000047,2016,LULUCF,62.989230544272324,kilotonnes
Fife,S12000047,2016,Grand,2915.663496261154,kilotonnes
Fife,S12000047,2017,Industry And Commercial,1555.4961502360054,kilotonnes
Fife,S12000047,2017,Domestic,626.7519063565023,kilotonnes
Fife,S12000047,2017,Transport,636.3795646518878,kilotonnes
Fife,S12000047,2017,LULUCF,57.520428803454465,kilotonnes
Fife,S12000047,2017,Grand,2876.14805004785,kilotonnes
Fife,S12000047,2018,Industry And Commercial,1502.3884544659031,kilotonnes
Fife,S12000047,2018,Domestic,618.4922898545694,kilotonnes
Fife,S12000047,2018,Transport,629.97453380393,kilotonnes
Fife,S12000047,2018,LULUCF,54.040204663979274,kilotonnes
Fife,S12000047,2018,Grand,2804.8954827883817,kilotonnes
Glasgow City,S12000049,2005,Industry And Commercial,1768.686385374461,kilotonnes
Glasgow City,S12000049,2005,Domestic,1400.1994288374085,kilotonnes
Glasgow City,S12000049,2005,Transport,928.0063626174577,kilotonnes
Glasgow City,S12000049,2005,LULUCF,16.58512171692106,kilotonnes
Glasgow City,S12000049,2005,Grand,4113.477298546249,kilotonnes
Glasgow City,S12000049,2006,Industry And Commercial,1795.7067726710197,kilotonnes
Glasgow City,S12000049,2006,Domestic,1384.9841221303254,kilotonnes
Glasgow City,S12000049,2006,Transport,922.6004062056522,kilotonnes
Glasgow City,S12000049,2006,LULUCF,15.284790437276055,kilotonnes
Glasgow City,S12000049,2006,Grand,4118.5760914442735,kilotonnes
Glasgow City,S12000049,2007,Industry And Commercial,1743.8368095476246,kilotonnes
Glasgow City,S12000049,2007,Domestic,1334.916836307839,kilotonnes
Glasgow City,S12000049,2007,Transport,934.5933193021053,kilotonnes
Glasgow City,S12000049,2007,LULUCF,14.641761027069677,kilotonnes
Glasgow City,S12000049,2007,Grand,4027.9887261846393,kilotonnes
Glasgow City,S12000049,2008,Industry And Commercial,1842.862675967689,kilotonnes
Glasgow City,S12000049,2008,Domestic,1334.1970488514003,kilotonnes
Glasgow City,S12000049,2008,Transport,908.9755691554532,kilotonnes
Glasgow City,S12000049,2008,LULUCF,13.529675338839578,kilotonnes
Glasgow City,S12000049,2008,Grand,4099.564969313382,kilotonnes
Glasgow City,S12000049,2009,Industry And Commercial,1484.3250978048538,kilotonnes
Glasgow City,S12000049,2009,Domestic,1189.3899901427992,kilotonnes
Glasgow City,S12000049,2009,Transport,878.5003554664712,kilotonnes
Glasgow City,S12000049,2009,LULUCF,12.693962724803129,kilotonnes
Glasgow City,S12000049,2009,Grand,3564.909406138927,kilotonnes
Glasgow City,S12000049,2010,Industry And Commercial,1609.9206817484849,kilotonnes
Glasgow City,S12000049,2010,Domestic,1254.689230094018,kilotonnes
Glasgow City,S12000049,2010,Transport,868.4124705595501,kilotonnes
Glasgow City,S12000049,2010,LULUCF,11.926976172577236,kilotonnes
Glasgow City,S12000049,2010,Grand,3744.949358574631,kilotonnes
Glasgow City,S12000049,2011,Industry And Commercial,1500.4390397824964,kilotonnes
Glasgow City,S12000049,2011,Domestic,1104.3565177964447,kilotonnes
Glasgow City,S12000049,2011,Transport,858.2176085179183,kilotonnes
Glasgow City,S12000049,2011,LULUCF,10.816205737530355,kilotonnes
Glasgow City,S12000049,2011,Grand,3473.8293718343903,kilotonnes
Glasgow City,S12000049,2012,Industry And Commercial,1644.5352209816103,kilotonnes
Glasgow City,S12000049,2012,Domestic,1175.188081364788,kilotonnes
Glasgow City,S12000049,2012,Transport,868.4376651030065,kilotonnes
Glasgow City,S12000049,2012,LULUCF,10.426672258619902,kilotonnes
Glasgow City,S12000049,2012,Grand,3698.587639708025,kilotonnes
Glasgow City,S12000049,2013,Industry And Commercial,1527.255670115827,kilotonnes
Glasgow City,S12000049,2013,Domestic,1129.1120623670167,kilotonnes
Glasgow City,S12000049,2013,Transport,866.1127448917323,kilotonnes
Glasgow City,S12000049,2013,LULUCF,9.842763447986485,kilotonnes
Glasgow City,S12000049,2013,Grand,3532.323240822563,kilotonnes
Glasgow City,S12000049,2014,Industry And Commercial,1254.2793197866345,kilotonnes
Glasgow City,S12000049,2014,Domestic,945.3269754048388,kilotonnes
Glasgow City,S12000049,2014,Transport,862.7111105404737,kilotonnes
Glasgow City,S12000049,2014,LULUCF,9.17198291008235,kilotonnes
Glasgow City,S12000049,2014,Grand,3071.4893886420286,kilotonnes
Glasgow City,S12000049,2015,Industry And Commercial,1138.1720094842328,kilotonnes
Glasgow City,S12000049,2015,Domestic,904.1502093170918,kilotonnes
Glasgow City,S12000049,2015,Transport,862.6888479459096,kilotonnes
Glasgow City,S12000049,2015,LULUCF,8.650508120218785,kilotonnes
Glasgow City,S12000049,2015,Grand,2913.661574867453,kilotonnes
Glasgow City,S12000049,2016,Industry And Commercial,987.4797957501803,kilotonnes
Glasgow City,S12000049,2016,Domestic,840.921273469062,kilotonnes
Glasgow City,S12000049,2016,Transport,884.3417951035561,kilotonnes
Glasgow City,S12000049,2016,LULUCF,8.17522769751868,kilotonnes
Glasgow City,S12000049,2016,Grand,2720.918092020318,kilotonnes
Glasgow City,S12000049,2017,Industry And Commercial,920.9994964178887,kilotonnes
Glasgow City,S12000049,2017,Domestic,783.1665322758587,kilotonnes
Glasgow City,S12000049,2017,Transport,883.489457790586,kilotonnes
Glasgow City,S12000049,2017,LULUCF,7.388706103605578,kilotonnes
Glasgow City,S12000049,2017,Grand,2595.044192587938,kilotonnes
Glasgow City,S12000049,2018,Industry And Commercial,938.0665797674926,kilotonnes
Glasgow City,S12000049,2018,Domestic,779.3096320952903,kilotonnes
Glasgow City,S12000049,2018,Transport,867.4191989577595,kilotonnes
Glasgow City,S12000049,2018,LULUCF,6.8382162894380265,kilotonnes
Glasgow City,S12000049,2018,Grand,2591.63362710998,kilotonnes
Highland,S12000017,2005,Industry And Commercial,1151.949925668028,kilotonnes
Highland,S12000017,2005,Domestic,794.7433760809195,kilotonnes
Highland,S12000017,2005,Transport,582.9731469276435,kilotonnes
Highland,S12000017,2005,LULUCF,-1479.8483087919697,kilotonnes
Highland,S12000017,2005,Grand,1049.8181398846211,kilotonnes
Highland,S12000017,2006,Industry And Commercial,1085.7197860880378,kilotonnes
Highland,S12000017,2006,Domestic,812.4475119087224,kilotonnes
Highland,S12000017,2006,Transport,588.6613158399465,kilotonnes
Highland,S12000017,2006,LULUCF,-1577.4659826737457,kilotonnes
Highland,S12000017,2006,Grand,909.3626311629607,kilotonnes
Highland,S12000017,2007,Industry And Commercial,1090.060875574888,kilotonnes
Highland,S12000017,2007,Domestic,796.2580014894445,kilotonnes
Highland,S12000017,2007,Transport,600.1526178800908,kilotonnes
Highland,S12000017,2007,LULUCF,-1540.2553755121812,kilotonnes
Highland,S12000017,2007,Grand,946.2161194322421,kilotonnes
Highland,S12000017,2008,Industry And Commercial,1040.0694698594232,kilotonnes
Highland,S12000017,2008,Domestic,804.7689743234839,kilotonnes
Highland,S12000017,2008,Transport,580.4946492510019,kilotonnes
Highland,S12000017,2008,LULUCF,-1671.62719936657,kilotonnes
Highland,S12000017,2008,Grand,753.7058940673387,kilotonnes
Highland,S12000017,2009,Industry And Commercial,914.0238192779655,kilotonnes
Highland,S12000017,2009,Domestic,747.1146200705673,kilotonnes
Highland,S12000017,2009,Transport,577.8196640062383,kilotonnes
Highland,S12000017,2009,LULUCF,-1691.493902764224,kilotonnes
Highland,S12000017,2009,Grand,547.4642005905474,kilotonnes
Highland,S12000017,2010,Industry And Commercial,1036.400919746967,kilotonnes
Highland,S12000017,2010,Domestic,800.8514021439726,kilotonnes
Highland,S12000017,2010,Transport,575.4985447928619,kilotonnes
Highland,S12000017,2010,LULUCF,-1654.7736872331197,kilotonnes
Highland,S12000017,2010,Grand,757.9771794506819,kilotonnes
Highland,S12000017,2011,Industry And Commercial,969.3960207723048,kilotonnes
Highland,S12000017,2011,Domestic,692.9372874830588,kilotonnes
Highland,S12000017,2011,Transport,567.1626893657663,kilotonnes
Highland,S12000017,2011,LULUCF,-1662.9727466977251,kilotonnes
Highland,S12000017,2011,Grand,566.523250923404,kilotonnes
Highland,S12000017,2012,Industry And Commercial,941.7761067391625,kilotonnes
Highland,S12000017,2012,Domestic,716.577321387975,kilotonnes
Highland,S12000017,2012,Transport,561.1247364282134,kilotonnes
Highland,S12000017,2012,LULUCF,-1520.1524052119157,kilotonnes
Highland,S12000017,2012,Grand,699.3257593434357,kilotonnes
Highland,S12000017,2013,Industry And Commercial,918.8965149560729,kilotonnes
Highland,S12000017,2013,Domestic,671.2100402456363,kilotonnes
Highland,S12000017,2013,Transport,563.872618170855,kilotonnes
Highland,S12000017,2013,LULUCF,-1491.6886107748248,kilotonnes
Highland,S12000017,2013,Grand,662.2905625977393,kilotonnes
Highland,S12000017,2014,Industry And Commercial,864.3074927689594,kilotonnes
Highland,S12000017,2014,Domestic,583.7961388898735,kilotonnes
Highland,S12000017,2014,Transport,570.8316780799919,kilotonnes
Highland,S12000017,2014,LULUCF,-1402.4441994340239,kilotonnes
Highland,S12000017,2014,Grand,616.4911103048009,kilotonnes
Highland,S12000017,2015,Industry And Commercial,804.9931798770776,kilotonnes
Highland,S12000017,2015,Domestic,544.1169267686054,kilotonnes
Highland,S12000017,2015,Transport,591.3915318982323,kilotonnes
Highland,S12000017,2015,LULUCF,-1511.424716066521,kilotonnes
Highland,S12000017,2015,Grand,429.07692247739453,kilotonnes
Highland,S12000017,2016,Industry And Commercial,719.6470032722855,kilotonnes
Highland,S12000017,2016,Domestic,502.5260379035916,kilotonnes
Highland,S12000017,2016,Transport,609.1291380082713,kilotonnes
Highland,S12000017,2016,LULUCF,-1510.8858501439652,kilotonnes
Highland,S12000017,2016,Grand,320.4163290401831,kilotonnes
Highland,S12000017,2017,Industry And Commercial,692.6956735857032,kilotonnes
Highland,S12000017,2017,Domestic,469.8527179585567,kilotonnes
Highland,S12000017,2017,Transport,621.2812964464858,kilotonnes
Highland,S12000017,2017,LULUCF,-1567.5592555764265,kilotonnes
Highland,S12000017,2017,Grand,216.27043241431886,kilotonnes
Highland,S12000017,2018,Industry And Commercial,658.9627952794826,kilotonnes
Highland,S12000017,2018,Domestic,459.90388134667774,kilotonnes
Highland,S12000017,2018,Transport,621.4105098368733,kilotonnes
Highland,S12000017,2018,LULUCF,-1550.1260705498007,kilotonnes
Highland,S12000017,2018,Grand,190.15111591323284,kilotonnes
Inverclyde,S12000018,2005,Industry And Commercial,176.2079881875123,kilotonnes
Inverclyde,S12000018,2005,Domestic,217.12348229561246,kilotonnes
Inverclyde,S12000018,2005,Transport,130.69459810148672,kilotonnes
Inverclyde,S12000018,2005,LULUCF,9.10087802555137,kilotonnes
Inverclyde,S12000018,2005,Grand,533.1269466101628,kilotonnes
Inverclyde,S12000018,2006,Industry And Commercial,186.6913929620334,kilotonnes
Inverclyde,S12000018,2006,Domestic,215.53194163144215,kilotonnes
Inverclyde,S12000018,2006,Transport,130.23740063496192,kilotonnes
Inverclyde,S12000018,2006,LULUCF,8.438818698233696,kilotonnes
Inverclyde,S12000018,2006,Grand,540.8995539266713,kilotonnes
Inverclyde,S12000018,2007,Industry And Commercial,164.80069923664834,kilotonnes
Inverclyde,S12000018,2007,Domestic,207.42065059729347,kilotonnes
Inverclyde,S12000018,2007,Transport,130.3440431418195,kilotonnes
Inverclyde,S12000018,2007,LULUCF,8.240027356473906,kilotonnes
Inverclyde,S12000018,2007,Grand,510.8054203322351,kilotonnes
Inverclyde,S12000018,2008,Industry And Commercial,170.31215403140948,kilotonnes
Inverclyde,S12000018,2008,Domestic,209.73212103919488,kilotonnes
Inverclyde,S12000018,2008,Transport,125.6422263238138,kilotonnes
Inverclyde,S12000018,2008,LULUCF,7.74388798652438,kilotonnes
Inverclyde,S12000018,2008,Grand,513.4303893809425,kilotonnes
Inverclyde,S12000018,2009,Industry And Commercial,137.8283775409041,kilotonnes
Inverclyde,S12000018,2009,Domestic,186.53677125364763,kilotonnes
Inverclyde,S12000018,2009,Transport,120.92124812656931,kilotonnes
Inverclyde,S12000018,2009,LULUCF,7.372054569145001,kilotonnes
Inverclyde,S12000018,2009,Grand,452.65845149026603,kilotonnes
Inverclyde,S12000018,2010,Industry And Commercial,155.21309792420482,kilotonnes
Inverclyde,S12000018,2010,Domestic,193.5571148837218,kilotonnes
Inverclyde,S12000018,2010,Transport,118.03255474617629,kilotonnes
Inverclyde,S12000018,2010,LULUCF,6.954040959320924,kilotonnes
Inverclyde,S12000018,2010,Grand,473.75680851342383,kilotonnes
Inverclyde,S12000018,2011,Industry And Commercial,142.92957229690847,kilotonnes
Inverclyde,S12000018,2011,Domestic,171.82458970431475,kilotonnes
Inverclyde,S12000018,2011,Transport,114.11310296234149,kilotonnes
Inverclyde,S12000018,2011,LULUCF,6.266356274386451,kilotonnes
Inverclyde,S12000018,2011,Grand,435.1336212379511,kilotonnes
Inverclyde,S12000018,2012,Industry And Commercial,152.42329772229772,kilotonnes
Inverclyde,S12000018,2012,Domestic,181.81883927891545,kilotonnes
